state,zipcode,zipproviders,
AZ,86334,2,
AZ,86335,2,
AZ,86336,5,
AZ,86337,2,
AZ,86343,2,
AZ,86351,4,
AZ,86401,5,
AZ,86403,5,
AZ,86404,4,
AZ,86406,4,
AZ,86413,2,
AZ,86426,2,
AZ,86429,2,
AZ,86432,2,
AZ,86434,2,
AZ,86435,2,
AZ,86440,4,
AZ,86441,2,
AZ,86442,4,
AZ,86444,2,
AZ,86502,2,
AZ,86503,2,
AZ,86505,4,
AZ,86507,2,
AZ,86510,2,
AZ,86514,2,
AZ,86538,2,
AZ,86556,2,
CA,90001,11,
CA,90002,9,
CA,90003,10,
CA,90004,14,
CA,90005,13,
CA,90006,12,
CA,90007,11,
CA,90008,9,
CA,90010,17,
CA,90011,10,
CA,90012,14,
CA,90013,16,
CA,90014,13,
CA,90015,13,
CA,90016,11,
CA,90017,17,
CA,90018,10,
CA,90019,10,
CA,90020,11,
CA,90021,15,
CA,90022,14,
CA,90023,14,
CA,90024,16,
CA,90025,17,
CA,90026,13,
CA,90027,13,
CA,90028,15,
CA,90029,11,
CA,90031,12,
CA,90032,11,
CA,90033,12,
CA,90034,13,
CA,90035,15,
CA,90036,14,
CA,90037,11,
CA,90038,13,
CA,90039,11,
CA,90040,16,
CA,90041,11,
CA,90042,13,
CA,90043,9,
CA,90044,10,
CA,90045,17,
CA,90046,18,
CA,90047,9,
CA,90048,16,
CA,90049,17,
CA,90056,11,
CA,90057,11,
CA,90058,13,
CA,90059,10,
CA,90061,15,
CA,90062,9,
CA,90063,11,
CA,90064,17,
CA,90065,11,
CA,90066,17,
CA,90067,15,
CA,90068,14,
CA,90069,15,
CA,90071,13,
CA,90073,4,
CA,90077,13,
CA,90089,4,
CA,90095,4,
CA,90201,12,
CA,90210,15,
CA,90211,12,
CA,90212,14,
CA,90220,13,
CA,90221,13,
CA,90222,8,
CA,90230,14,
CA,90232,14,
CA,90240,9,
CA,90241,12,
CA,90242,9,
CA,90245,16,
CA,90247,12,
CA,90248,14,
CA,90249,11,
CA,90250,15,
CA,90254,12,
CA,90255,12,
CA,90260,8,
CA,90262,10,
CA,90263,2,
CA,90265,11,
CA,90266,16,
CA,90270,9,
CA,90272,14,
CA,90274,12,
CA,90275,10,
CA,90277,16,
CA,90278,14,
CA,90280,12,
CA,90290,8,
CA,90291,14,
CA,90292,15,
CA,90293,11,
CA,90301,13,
CA,90302,11,
CA,90303,11,
CA,90304,10,
CA,90305,11,
CA,90401,15,
CA,90402,10,
CA,90403,15,
CA,90404,16,
CA,90405,14,
CA,90501,14,
CA,90502,11,
CA,90503,15,
CA,90504,8,
CA,90505,13,
CA,90506,2,
CA,90601,11,
CA,90602,7,
CA,90603,10,
CA,90604,8,
CA,90605,6,
CA,90606,10,
CA,90620,11,
CA,90621,11,
CA,90623,11,
CA,90630,15,
CA,90631,14,
CA,90638,15,
CA,90640,14,
CA,90650,11,
CA,90660,13,
CA,90670,14,
CA,90680,11,
CA,90701,11,
CA,90703,14,
CA,90704,4,
CA,90706,14,
CA,90710,10,
CA,90712,13,
CA,90713,8,
CA,90715,8,
CA,90716,8,
CA,90717,10,
CA,90720,14,
CA,90723,12,
CA,90731,10,
CA,90732,10,
CA,90740,14,
CA,90742,6,
CA,90743,2,
CA,90744,12,
CA,90745,12,
CA,90746,12,
CA,90747,2,
CA,90755,7,
CA,90802,19,
CA,90803,12,
CA,90804,13,
CA,90805,14,
CA,90806,14,
CA,90807,13,
CA,90808,10,
CA,90810,15,
CA,90813,12,
CA,90814,11,
CA,90815,13,
CA,90840,2,
CA,91001,11,
CA,91006,12,
CA,91007,12,
CA,91010,7,
CA,91011,11,
CA,91016,13,
CA,91020,9,
CA,91024,8,
CA,91030,11,
CA,91040,10,
CA,91042,11,
CA,91101,13,
CA,91103,15,
CA,91104,13,
CA,91105,13,
CA,91106,11,
CA,91107,14,
CA,91108,11,
CA,91123,2,
CA,91201,13,
CA,91202,11,
CA,91203,13,
CA,91204,16,
CA,91205,10,
CA,91206,11,
CA,91207,10,
CA,91208,12,
CA,91214,12,
CA,91301,15,
CA,91302,17,
CA,91303,12,
CA,91304,13,
CA,91306,11,
CA,91307,12,
CA,91311,14,
CA,91316,15,
CA,91320,15,
CA,91321,12,
CA,91324,12,
CA,91325,12,
CA,91326,9,
CA,91330,2,
CA,91331,15,
CA,91335,11,
CA,91340,14,
CA,91342,15,
CA,91343,16,
CA,91344,12,
CA,91345,10,
CA,91350,16,
CA,91351,9,
CA,91352,16,
CA,91354,9,
CA,91355,14,
CA,91356,15,
CA,91360,14,
CA,91361,17,
CA,91362,17,
CA,91364,19,
CA,91367,17,
CA,91371,2,
CA,91377,9,
CA,91381,9,
CA,91384,5,
CA,91387,8,
CA,91390,8,
CA,91401,13,
CA,91402,12,
CA,91403,13,
CA,91405,10,
CA,91406,15,
CA,91411,14,
CA,91423,13,
CA,91436,16,
CA,91501,9,
CA,91502,13,
CA,91504,13,
CA,91505,17,
CA,91506,12,
CA,91521,2,
CA,91522,2,
CA,91523,2,
CA,91601,13,
CA,91602,11,
CA,91604,12,
CA,91605,12,
CA,91606,14,
CA,91607,12,
CA,91608,7,
CA,91701,10,
CA,91702,13,
CA,91706,15,
CA,91709,11,
CA,91710,15,
CA,91711,13,
CA,91722,10,
CA,91723,12,
CA,91724,15,
CA,91730,18,
CA,91731,12,
CA,91732,9,
CA,91733,13,
CA,91737,6,
CA,91739,8,
CA,91740,9,
CA,91741,8,
CA,91744,12,
CA,91745,10,
CA,91746,12,
CA,91748,16,
CA,91750,12,
CA,91752,11,
CA,91754,14,
CA,91755,9,
CA,91759,2,
CA,91761,14,
CA,91762,13,
CA,91763,10,
CA,91764,14,
CA,91765,12,
CA,91766,12,
CA,91767,9,
CA,91768,11,
CA,91770,11,
CA,91773,15,
CA,91775,9,
CA,91776,12,
CA,91780,11,
CA,91784,9,
CA,91786,14,
CA,91789,15,
CA,91790,11,
CA,91791,9,
CA,91792,9,
CA,91801,13,
CA,91803,11,
CA,91901,5,
CA,91902,9,
CA,91905,4,
CA,91906,2,
CA,91910,13,
CA,91911,13,
CA,91913,10,
CA,91914,7,
CA,91915,7,
CA,91916,4,
CA,91917,2,
CA,91932,10,
CA,91934,2,
CA,91935,5,
CA,91941,12,
CA,91942,13,
CA,91945,12,
CA,91950,15,
CA,91962,2,
CA,91963,2,
CA,91977,8,
CA,91978,7,
CA,91980,2,
CA,92003,11,
CA,92004,2,
CA,92007,10,
CA,92008,16,
CA,92009,16,
CA,92014,15,
CA,92019,11,
CA,92020,14,
CA,92021,13,
CA,92024,16,
CA,92025,15,
CA,92026,11,
CA,92027,14,
CA,92028,10,
CA,92029,14,
CA,92036,4,
CA,92037,15,
CA,92040,12,
CA,92054,13,
CA,92055,5,
CA,92056,16,
CA,92057,12,
CA,92059,6,
CA,92061,5,
CA,92064,16,
CA,92065,11,
CA,92066,2,
CA,92067,12,
CA,92069,18,
CA,92070,2,
CA,92071,15,
CA,92075,14,
CA,92078,13,
CA,92081,8,
CA,92082,12,
CA,92083,18,
CA,92084,12,
CA,92086,2,
CA,92091,5,
CA,92101,17,
CA,92102,13,
CA,92103,15,
CA,92104,12,
CA,92105,13,
CA,92106,14,
CA,92107,12,
CA,92108,16,
CA,92109,14,
CA,92110,13,
CA,92111,17,
CA,92113,13,
CA,92114,10,
CA,92115,11,
CA,92116,12,
CA,92117,13,
CA,92118,13,
CA,92119,8,
CA,92120,15,
CA,92121,15,
CA,92122,15,
CA,92123,19,
CA,92124,9,
CA,92126,17,
CA,92127,16,
CA,92128,15,
CA,92129,11,
CA,92130,16,
CA,92131,14,
CA,92133,2,
CA,92134,2,
CA,92135,2,
CA,92136,2,
CA,92139,8,
CA,92140,2,
CA,92145,5,
CA,92152,2,
CA,92154,16,
CA,92155,2,
CA,92173,9,
CA,92182,2,
CA,92201,7,
CA,92203,4,
CA,92210,4,
CA,92211,9,
CA,92220,6,
CA,92223,5,
CA,92225,5,
CA,92227,5,
CA,92230,4,
CA,92231,5,
CA,92233,2,
CA,92234,8,
CA,92236,4,
CA,92239,2,
CA,92240,8,
CA,92241,4,
CA,92242,2,
CA,92243,6,
CA,92249,2,
CA,92250,6,
CA,92251,5,
CA,92252,4,
CA,92253,6,
CA,92254,2,
CA,92256,2,
CA,92257,2,
CA,92259,2,
CA,92260,11,
CA,92262,9,
CA,92264,5,
CA,92267,2,
CA,92270,8,
CA,92274,4,
CA,92276,2,
CA,92277,5,
CA,92278,2,
CA,92280,2,
CA,92281,2,
CA,92282,2,
CA,92283,4,
CA,92284,7,
CA,92285,2,
CA,92301,4,
CA,92304,2,
CA,92305,2,
CA,92307,7,
CA,92308,5,
CA,92309,2,
CA,92310,2,
CA,92311,6,
CA,92313,8,
CA,92314,4,
CA,92315,2,
CA,92316,10,
CA,92317,2,
CA,92320,4,
CA,92321,2,
CA,92322,2,
CA,92324,13,
CA,92325,2,
CA,92327,2,
CA,92328,2,
CA,92332,2,
CA,92335,13,
CA,92336,11,
CA,92337,15,
CA,92338,2,
CA,92339,2,
CA,92342,2,
CA,92345,8,
CA,92346,5,
CA,92347,2,
CA,92352,2,
CA,92354,7,
CA,92356,2,
CA,92358,2,
CA,92359,6,
CA,92363,2,
CA,92364,2,
CA,92365,2,
CA,92368,2,
CA,92371,2,
CA,92372,2,
CA,92373,9,
CA,92374,10,
CA,92376,11,
CA,92377,9,
CA,92382,2,
CA,92384,2,
CA,92385,2,
CA,92389,2,
CA,92392,8,
CA,92394,4,
CA,92397,2,
CA,92399,6,
CA,92401,10,
CA,92404,10,
CA,92405,8,
CA,92407,7,
CA,92408,13,
CA,92410,7,
CA,92411,6,
CA,92501,15,
CA,92503,16,
CA,92504,15,
CA,92505,10,
CA,92506,16,
CA,92507,15,
CA,92508,7,
CA,92509,12,
CA,92518,2,
CA,92521,2,
CA,92530,7,
CA,92532,5,
CA,92536,4,
CA,92539,2,
CA,92543,6,
CA,92544,6,
CA,92545,5,
CA,92548,4,
CA,92549,2,
CA,92551,4,
CA,92553,8,
CA,92555,6,
CA,92557,6,
CA,92561,4,
CA,92562,14,
CA,92563,12,
CA,92567,4,
CA,92570,7,
CA,92571,8,
CA,92582,4,
CA,92583,6,
CA,92584,8,
CA,92585,9,
CA,92586,7,
CA,92587,6,
CA,92590,10,
CA,92591,8,
CA,92592,8,
CA,92595,10,
CA,92596,6,
CA,92602,13,
CA,92603,6,
CA,92604,12,
CA,92606,16,
CA,92610,11,
CA,92612,17,
CA,92614,17,
CA,92618,18,
CA,92620,11,
CA,92624,7,
CA,92625,13,
CA,92626,16,
CA,92627,14,
CA,92629,11,
CA,92630,16,
CA,92646,14,
CA,92647,14,
CA,92648,15,
CA,92649,15,
CA,92651,14,
CA,92653,14,
CA,92655,8,
CA,92656,12,
CA,92657,7,
CA,92660,19,
CA,92661,6,
CA,92662,7,
CA,92663,12,
CA,92672,12,
CA,92673,12,
CA,92675,15,
CA,92676,4,
CA,92677,10,
CA,92679,7,
CA,92683,16,
CA,92688,7,
CA,92691,14,
CA,92692,9,
CA,92694,5,
CA,92697,2,
CA,92701,15,
CA,92703,11,
CA,92704,17,
CA,92705,18,
CA,92706,11,
CA,92707,14,
CA,92708,16,
CA,92780,17,
CA,92782,10,
CA,92801,14,
CA,92802,14,
CA,92804,11,
CA,92805,16,
CA,92806,16,
CA,92807,17,
CA,92808,10,
CA,92821,15,
CA,92823,7,
CA,92831,13,
CA,92832,14,
CA,92833,11,
CA,92835,14,
CA,92840,12,
CA,92841,13,
CA,92843,12,
CA,92844,9,
CA,92845,11,
CA,92860,10,
CA,92861,8,
CA,92865,12,
CA,92866,10,
CA,92867,13,
CA,92868,12,
CA,92869,13,
CA,92870,12,
CA,92879,14,
CA,92880,16,
CA,92881,11,
CA,92882,14,
CA,92883,7,
CA,92886,12,
CA,92887,13,
CA,93001,14,
CA,93003,18,
CA,93004,5,
CA,93010,16,
CA,93012,13,
CA,93013,9,
CA,93015,6,
CA,93021,14,
CA,93022,6,
CA,93023,6,
CA,93030,10,
CA,93033,8,
CA,93035,7,
CA,93036,11,
CA,93041,6,
CA,93042,4,
CA,93043,4,
CA,93060,9,
CA,93063,12,
CA,93065,15,
CA,93066,5,
CA,93067,5,
CA,93101,11,
CA,93103,10,
CA,93105,11,
CA,93106,4,
CA,93108,8,
CA,93109,5,
CA,93110,10,
CA,93111,10,
CA,93117,12,
CA,93202,2,
CA,93203,4,
CA,93204,2,
CA,93205,2,
CA,93206,4,
CA,93207,2,
CA,93210,4,
CA,93212,4,
CA,93215,6,
CA,93219,2,
CA,93221,2,
CA,93223,2,
CA,93224,2,
CA,93225,2,
CA,93226,2,
CA,93230,12,
CA,93234,2,
CA,93235,2,
CA,93238,2,
CA,93239,2,
CA,93240,2,
CA,93241,4,
CA,93242,2,
CA,93243,2,
CA,93244,2,
CA,93245,4,
CA,93247,2,
CA,93249,2,
CA,93250,4,
CA,93251,2,
CA,93252,4,
CA,93254,2,
CA,93255,2,
CA,93256,2,
CA,93257,9,
CA,93260,2,
CA,93263,6,
CA,93265,5,
CA,93266,2,
CA,93267,2,
CA,93268,2,
CA,93270,4,
CA,93271,2,
CA,93272,4,
CA,93274,10,
CA,93276,2,
CA,93277,11,
CA,93280,5,
CA,93283,2,
CA,93285,2,
CA,93286,4,
CA,93287,2,
CA,93291,9,
CA,93292,10,
CA,93301,10,
CA,93304,10,
CA,93305,8,
CA,93306,8,
CA,93307,11,
CA,93308,9,
CA,93309,12,
CA,93311,8,
CA,93312,9,
CA,93313,8,
CA,93314,5,
CA,93401,13,
CA,93402,7,
CA,93405,8,
CA,93407,2,
CA,93420,11,
CA,93422,9,
CA,93426,2,
CA,93427,4,
CA,93428,4,
CA,93429,2,
CA,93430,5,
CA,93432,2,
CA,93433,5,
CA,93434,2,
CA,93436,8,
CA,93437,2,
CA,93441,2,
CA,93442,7,
CA,93444,7,
CA,93445,5,
CA,93446,9,
CA,93449,7,
CA,93450,2,
CA,93451,2,
CA,93452,2,
CA,93453,4,
CA,93454,11,
CA,93455,10,
CA,93458,9,
CA,93460,5,
CA,93461,2,
CA,93463,5,
CA,93465,7,
CA,93501,2,
CA,93505,5,
CA,93510,4,
CA,93513,2,
CA,93514,4,
CA,93516,2,
CA,93517,2,
CA,93518,2,
CA,93519,2,
CA,93523,2,
CA,93524,2,
CA,93526,2,
CA,93527,2,
CA,93528,2,
CA,93529,2,
CA,93531,2,
CA,93532,4,
CA,93534,13,
CA,93535,12,
CA,93536,9,
CA,93541,2,
CA,93543,4,
CA,93544,2,
CA,93545,2,
CA,93546,4,
CA,93550,9,
CA,93551,11,
CA,93552,4,
CA,93553,4,
CA,93554,2,
CA,93555,5,
CA,93560,2,
CA,93561,6,
CA,93562,2,
CA,93563,2,
CA,93591,2,
CA,93601,2,
CA,93602,2,
CA,93604,2,
CA,93608,2,
CA,93609,2,
CA,93610,4,
CA,93611,9,
CA,93612,12,
CA,93614,4,
CA,93615,2,
CA,93616,4,
CA,93618,5,
CA,93620,2,
CA,93621,2,
CA,93622,4,
CA,93623,2,
CA,93625,4,
CA,93626,4,
CA,93630,5,
CA,93631,8,
CA,93633,2,
CA,93635,6,
CA,93637,8,
CA,93638,9,
CA,93640,2,
CA,93641,2,
CA,93643,2,
CA,93644,4,
CA,93645,2,
CA,93646,2,
CA,93647,4,
CA,93648,5,
CA,93650,7,
CA,93651,2,
CA,93653,2,
CA,93654,7,
CA,93656,2,
CA,93657,7,
CA,93660,2,
CA,93662,6,
CA,93664,2,
CA,93667,2,
CA,93668,2,
CA,93669,2,
CA,93675,2,
CA,93701,8,
CA,93702,8,
CA,93703,8,
CA,93704,9,
CA,93705,8,
CA,93706,10,
CA,93710,12,
CA,93711,13,
CA,93720,12,
CA,93721,10,
CA,93722,12,
CA,93725,10,
CA,93726,8,
CA,93727,11,
CA,93728,10,
CA,93740,2,
CA,93901,7,
CA,93905,5,
CA,93906,8,
CA,93907,6,
CA,93908,6,
CA,93920,2,
CA,93923,7,
CA,93924,6,
CA,93925,2,
CA,93926,2,
CA,93927,2,
CA,93930,2,
CA,93932,2,
CA,93933,4,
CA,93940,9,
CA,93943,2,
CA,93950,4,
CA,93953,5,
CA,93955,5,
CA,93960,2,
CA,94002,12,
CA,94005,7,
CA,94010,16,
CA,94014,10,
CA,94015,11,
CA,94019,8,
CA,94020,6,
CA,94021,2,
CA,94022,12,
CA,94024,13,
CA,94025,14,
CA,94027,12,
CA,94028,9,
CA,94030,9,
CA,94035,2,
CA,94038,4,
CA,94040,13,
CA,94041,11,
CA,94043,15,
CA,94044,8,
CA,94060,2,
CA,94061,12,
CA,94062,13,
CA,94063,16,
CA,94065,13,
CA,94066,11,
CA,94070,12,
CA,94074,2,
CA,94080,16,
CA,94085,15,
CA,94086,14,
CA,94087,14,
CA,94089,14,
CA,94102,14,
CA,94103,15,
CA,94104,15,
CA,94105,15,
CA,94107,17,
CA,94108,16,
CA,94109,13,
CA,94110,12,
CA,94111,17,
CA,94112,12,
CA,94114,12,
CA,94115,11,
CA,94116,9,
CA,94117,12,
CA,94118,10,
CA,94121,10,
CA,94122,9,
CA,94123,10,
CA,94124,15,
CA,94127,9,
CA,94128,6,
CA,94129,8,
CA,94130,6,
CA,94131,9,
CA,94132,10,
CA,94133,11,
CA,94134,8,
CA,94158,2,
CA,94301,11,
CA,94303,14,
CA,94304,10,
CA,94305,5,
CA,94306,11,
CA,94401,13,
CA,94402,13,
CA,94403,15,
CA,94404,15,
CA,94501,16,
CA,94502,12,
CA,94503,10,
CA,94506,7,
CA,94507,11,
CA,94508,6,
CA,94509,13,
CA,94510,14,
CA,94512,2,
CA,94513,12,
CA,94514,8,
CA,94515,9,
CA,94517,9,
CA,94518,12,
CA,94519,10,
CA,94520,16,
CA,94521,14,
CA,94523,14,
CA,94525,4,
CA,94526,13,
CA,94528,2,
CA,94530,12,
CA,94531,7,
CA,94533,10,
CA,94534,7,
CA,94535,2,
CA,94536,13,
CA,94538,18,
CA,94539,17,
CA,94541,13,
CA,94542,9,
CA,94544,14,
CA,94545,19,
CA,94546,11,
CA,94547,9,
CA,94548,2,
CA,94549,12,
CA,94550,14,
CA,94551,12,
CA,94552,6,
CA,94553,12,
CA,94555,12,
CA,94556,9,
CA,94558,14,
CA,94559,14,
CA,94560,13,
CA,94561,8,
CA,94563,9,
CA,94564,10,
CA,94565,14,
CA,94566,14,
CA,94567,2,
CA,94568,16,
CA,94569,4,
CA,94571,5,
CA,94572,4,
CA,94574,11,
CA,94576,2,
CA,94577,15,
CA,94578,12,
CA,94579,11,
CA,94580,10,
CA,94583,14,
CA,94585,10,
CA,94586,5,
CA,94587,14,
CA,94588,15,
CA,94589,12,
CA,94590,11,
CA,94591,12,
CA,94592,5,
CA,94595,12,
CA,94596,16,
CA,94597,11,
CA,94598,15,
CA,94599,6,
CA,94601,9,
CA,94602,12,
CA,94603,12,
CA,94605,10,
CA,94606,12,
CA,94607,18,
CA,94608,15,
CA,94609,16,
CA,94610,12,
CA,94611,14,
CA,94612,18,
CA,94613,2,
CA,94618,11,
CA,94619,9,
CA,94621,14,
CA,94702,12,
CA,94703,11,
CA,94704,16,
CA,94705,13,
CA,94706,10,
CA,94707,10,
CA,94708,9,
CA,94709,9,
CA,94710,15,
CA,94720,4,
CA,94801,15,
CA,94803,8,
CA,94804,13,
CA,94805,8,
CA,94806,14,
CA,94901,13,
CA,94903,11,
CA,94904,10,
CA,94920,11,
CA,94922,2,
CA,94923,2,
CA,94924,2,
CA,94925,9,
CA,94928,14,
CA,94929,2,
CA,94930,6,
CA,94931,6,
CA,94933,2,
CA,94937,2,
CA,94938,2,
CA,94939,8,
CA,94940,4,
CA,94941,12,
CA,94945,11,
CA,94946,4,
CA,94947,11,
CA,94949,7,
CA,94951,5,
CA,94952,13,
CA,94954,14,
CA,94956,4,
CA,94960,10,
CA,94963,2,
CA,94964,2,
CA,94965,12,
CA,94970,2,
CA,94971,2,
CA,94972,2,
CA,94973,4,
CA,95002,6,
CA,95003,6,
CA,95004,4,
CA,95005,6,
CA,95006,5,
CA,95008,17,
CA,95010,7,
CA,95012,2,
CA,95013,2,
CA,95014,15,
CA,95017,6,
CA,95018,2,
CA,95019,5,
CA,95020,13,
CA,95023,6,
CA,95030,14,
CA,95032,13,
CA,95033,8,
CA,95035,17,
CA,95037,15,
CA,95039,5,
CA,95043,2,
CA,95045,5,
CA,95046,7,
CA,95050,14,
CA,95051,14,
CA,95053,2,
CA,95054,15,
CA,95060,11,
CA,95062,12,
CA,95064,2,
CA,95065,11,
CA,95066,11,
CA,95070,14,
CA,95073,9,
CA,95076,8,
CA,95110,16,
CA,95111,11,
CA,95112,16,
CA,95113,11,
CA,95116,10,
CA,95117,10,
CA,95118,13,
CA,95119,14,
CA,95120,11,
CA,95121,12,
CA,95122,13,
CA,95123,13,
CA,95124,13,
CA,95125,13,
CA,95126,13,
CA,95127,12,
CA,95128,14,
CA,95129,15,
CA,95130,9,
CA,95131,16,
CA,95132,12,
CA,95133,12,
CA,95134,14,
CA,95135,10,
CA,95136,12,
CA,95138,15,
CA,95139,9,
CA,95140,5,
CA,95141,2,
CA,95148,11,
CA,95192,2,
CA,95202,8,
CA,95203,8,
CA,95204,8,
CA,95205,8,
CA,95206,9,
CA,95207,11,
CA,95209,8,
CA,95210,8,
CA,95211,2,
CA,95212,7,
CA,95215,8,
CA,95219,8,
CA,95220,6,
CA,95222,6,
CA,95223,5,
CA,95228,2,
CA,95230,2,
CA,95231,6,
CA,95232,2,
CA,95236,5,
CA,95237,4,
CA,95240,9,
CA,95242,8,
CA,95245,4,
CA,95246,2,
CA,95247,2,
CA,95249,5,
CA,95251,5,
CA,95252,5,
CA,95255,2,
CA,95257,2,
CA,95258,5,
CA,95301,5,
CA,95303,2,
CA,95304,7,
CA,95306,2,
CA,95307,7,
CA,95310,4,
CA,95311,2,
CA,95313,2,
CA,95315,4,
CA,95316,2,
CA,95317,2,
CA,95318,2,
CA,95320,5,
CA,95321,4,
CA,95322,4,
CA,95323,4,
CA,95324,5,
CA,95325,2,
CA,95326,6,
CA,95327,2,
CA,95329,2,
CA,95330,6,
CA,95333,2,
CA,95334,4,
CA,95335,2,
CA,95336,11,
CA,95337,7,
CA,95338,2,
CA,95340,10,
CA,95345,4,
CA,95346,2,
CA,95348,6,
CA,95350,9,
CA,95351,10,
CA,95354,10,
CA,95355,7,
CA,95356,12,
CA,95357,7,
CA,95358,10,
CA,95360,4,
CA,95361,8,
CA,95363,2,
CA,95366,6,
CA,95367,4,
CA,95368,4,
CA,95369,2,
CA,95370,6,
CA,95372,2,
CA,95374,2,
CA,95376,10,
CA,95377,5,
CA,95379,2,
CA,95380,8,
CA,95382,6,
CA,95383,2,
CA,95385,2,
CA,95386,2,
CA,95388,5,
CA,95389,4,
CA,95391,2,
CA,95401,14,
CA,95403,13,
CA,95404,15,
CA,95405,9,
CA,95407,14,
CA,95409,7,
CA,95410,2,
CA,95412,2,
CA,95415,2,
CA,95417,2,
CA,95420,2,
CA,95421,4,
CA,95422,4,
CA,95423,2,
CA,95425,4,
CA,95427,2,
CA,95428,2,
CA,95429,2,
CA,95432,2,
CA,95436,4,
CA,95437,4,
CA,95439,2,
CA,95441,4,
CA,95442,7,
CA,95443,2,
CA,95444,4,
CA,95445,2,
CA,95446,6,
CA,95448,9,
CA,95449,2,
CA,95450,2,
CA,95451,4,
CA,95452,4,
CA,95453,5,
CA,95454,2,
CA,95456,2,
CA,95457,4,
CA,95458,2,
CA,95459,2,
CA,95460,2,
CA,95461,5,
CA,95462,2,
CA,95464,4,
CA,95465,4,
CA,95466,2,
CA,95468,2,
CA,95469,2,
CA,95470,2,
CA,95472,8,
CA,95476,14,
CA,95480,2,
CA,95482,7,
CA,95485,2,
CA,95488,2,
CA,95490,4,
CA,95492,10,
CA,95493,2,
CA,95494,2,
CA,95497,2,
CA,95501,7,
CA,95503,6,
CA,95511,2,
CA,95514,2,
CA,95519,4,
CA,95521,6,
CA,95524,4,
CA,95525,2,
CA,95526,2,
CA,95527,2,
CA,95528,2,
CA,95531,2,
CA,95536,2,
CA,95540,2,
CA,95542,2,
CA,95543,2,
CA,95546,2,
CA,95547,2,
CA,95548,2,
CA,95549,2,
CA,95550,2,
CA,95551,2,
CA,95552,2,
CA,95554,2,
CA,95555,2,
CA,95556,2,
CA,95558,2,
CA,95560,2,
CA,95562,2,
CA,95563,2,
CA,95564,2,
CA,95565,4,
CA,95567,2,
CA,95568,2,
CA,95569,2,
CA,95570,2,
CA,95573,2,
CA,95585,2,
CA,95587,2,
CA,95589,2,
CA,95595,2,
CA,95602,6,
CA,95603,10,
CA,95605,11,
CA,95606,2,
CA,95607,2,
CA,95608,12,
CA,95610,14,
CA,95612,4,
CA,95614,4,
CA,95615,2,
CA,95616,9,
CA,95618,2,
CA,95619,7,
CA,95620,8,
CA,95621,10,
CA,95623,6,
CA,95624,9,
CA,95626,7,
CA,95627,4,
CA,95628,12,
CA,95629,2,
CA,95630,13,
CA,95631,4,
CA,95632,6,
CA,95633,2,
CA,95634,4,
CA,95635,4,
CA,95636,2,
CA,95637,2,
CA,95638,2,
CA,95640,4,
CA,95641,2,
CA,95642,7,
CA,95645,2,
CA,95648,7,
CA,95650,9,
CA,95651,2,
CA,95652,6,
CA,95653,2,
CA,95655,6,
CA,95658,6,
CA,95659,2,
CA,95660,14,
CA,95661,5,
CA,95662,11,
CA,95663,5,
CA,95664,2,
CA,95665,4,
CA,95666,2,
CA,95667,10,
CA,95668,2,
CA,95669,4,
CA,95670,14,
CA,95672,6,
CA,95673,9,
CA,95674,2,
CA,95677,11,
CA,95678,7,
CA,95679,2,
CA,95681,2,
CA,95682,5,
CA,95683,5,
CA,95684,2,
CA,95685,6,
CA,95687,8,
CA,95688,8,
CA,95689,2,
CA,95690,4,
CA,95691,13,
CA,95692,4,
CA,95693,2,
CA,95694,4,
CA,95695,10,
CA,95698,2,
CA,95701,2,
CA,95703,4,
CA,95709,4,
CA,95713,4,
CA,95714,2,
CA,95715,2,
CA,95717,2,
CA,95720,2,
CA,95721,2,
CA,95722,2,
CA,95724,2,
CA,95726,4,
CA,95728,2,
CA,95742,11,
CA,95746,5,
CA,95747,6,
CA,95758,12,
CA,95762,10,
CA,95765,5,
CA,95776,9,
CA,95814,14,
CA,95815,13,
CA,95816,12,
CA,95817,12,
CA,95818,11,
CA,95819,12,
CA,95820,13,
CA,95821,12,
CA,95822,11,
CA,95823,11,
CA,95824,7,
CA,95825,15,
CA,95826,12,
CA,95827,14,
CA,95828,13,
CA,95829,7,
CA,95830,2,
CA,95831,8,
CA,95832,7,
CA,95833,12,
CA,95834,13,
CA,95835,4,
CA,95836,2,
CA,95837,2,
CA,95838,12,
CA,95841,13,
CA,95842,10,
CA,95843,7,
CA,95864,14,
CA,95901,5,
CA,95903,2,
CA,95910,2,
CA,95912,2,
CA,95914,2,
CA,95915,2,
CA,95916,2,
CA,95917,2,
CA,95918,2,
CA,95919,2,
CA,95920,2,
CA,95922,2,
CA,95923,2,
CA,95925,2,
CA,95926,9,
CA,95928,11,
CA,95932,2,
CA,95934,2,
CA,95935,2,
CA,95936,2,
CA,95937,2,
CA,95938,5,
CA,95939,2,
CA,95941,2,
CA,95942,2,
CA,95943,2,
CA,95945,7,
CA,95946,2,
CA,95947,2,
CA,95948,2,
CA,95949,4,
CA,95951,2,
CA,95953,5,
CA,95954,4,
CA,95955,2,
CA,95956,2,
CA,95957,2,
CA,95959,6,
CA,95960,2,
CA,95961,6,
CA,95962,5,
CA,95963,2,
CA,95965,4,
CA,95966,5,
CA,95968,2,
CA,95969,6,
CA,95970,2,
CA,95971,2,
CA,95973,7,
CA,95975,2,
CA,95977,2,
CA,95979,2,
CA,95982,2,
CA,95983,2,
